paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_biochar_feedstock,mod_biochar_rate_t_ha,mod_pyrolysis_temperature_C,mod_soil_type,mod_soil_pH,mod_climate_zone,mod_country,mod_experiment_type,mod_study_duration,mod_n_rate_kg_ha,mod_co_amendment,mod_year_of_measurement,p_value,significance,mod_biochar_application_rate_t_ha,mod_number_of_primary_studies,mod_number_of_observations,mod_total_studies_in_dataset,mod_study_type,mod_season,mod_model_R2,mod_model_p_value,mod_response_ratio_increment,mod_predictor_variable,mod_direction,mod_p_value_smooth_term,mod_significance_level,mod_cultivar,mod_region,mod_straw_rate_t_ha,mod_base_fertilization,mod_design,mod_replicates,mod_plot_size_m2,mod_plant_density_per_ha,mod_biochar_application_rate,mod_pyrolysis_temperature,mod_water_regime,mod_drought_stage,mod_biochar_application_rate_pct_ww,mod_pyrolysis_duration_h,mod_country_region,mod_study_duration_days,mod_biochar_pH,mod_biochar_CN_ratio,mod_biochar_HC_ratio,mod_biochar_N_pct,mod_n_fertilization_kg_N_ha,mod_compost,mod_biochar_type,mod_soil_salt_g_kg,mod_planting_density_plants_ha,mod_irrigation,mod_soil_SOC_g_kg,mod_soil_total_N_g_kg,mod_soil_available_N_mg_kg,mod_soil_available_P_mg_kg,mod_soil_available_K_mg_kg,mod_drought_level,mod_PGPR_strain,mod_biochar_application_rate_g_per_kg,mod_biochar_application_rate_g_per_pot,mod_soil_sand_content_pct,mod_seeding_density_g_per_pot,mod_soil_mass_kg,mod_biochar_rate_pct_ww,mod_subgroup,mod_n_datasets,mod_hedges_g,mod_ci_lower,mod_ci_upper,mod_p_value,mod_crops_included,mod_effect_pct_from_text,mod_biochar_rate,mod_regression_equation,mod_r_squared,mod_cumulative_biochar_applied_t_ha,mod_biochar_rate_tha_equiv,mod_fertilization_level,mod_N_rate_kg_ha,mod_soil_classification,mod_P_rate_range,mod_harvest_season,mod_fertilizer_level,mod_category,mod_n_comparisons,mod_n_papers,mod_median_biochar_pH,mod_soil_pH_category,mod_median_soil_pH,mod_median_biochar_rate_t_ha,mod_pyrolysis_method,mod_soil_EC_dSm,mod_NaCl_mM,mod_biochar_C_pct,mod_biochar_cumulative_t_ha,mod_study_duration_years,mod_application_year,mod_nitrogen_rate_kg_ha,mod_cumulative_biochar_rate_t_ha,mod_soil_organic_matter_g_kg,mod_latitude,mod_longitude,mod_mean_annual_temperature_C,mod_mean_annual_precipitation_mm,mod_P2O5_rate_kg_ha,mod_K2O_rate_kg_ha,mod_plot_area_m2
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Kernel yield,t/ha,table,Table 4,4.7,3.91,20.20460358056266,3.0,3.0,SE,,0.13,0.14,0.13,0.14,,,Biochar 10 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B10 vs B0 in 2018. Letters: B10=a, B0=b (significantly different). Text confirms +20.2%.","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2018 (Year 1),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,<0.05,*,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Kernel yield,t/ha,table,Table 4,4.3,3.91,9.974424552429658,3.0,3.0,SE,,0.17,0.14,0.17,0.14,,,Biochar 20 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B20 vs B0 in 2018. Letters: B20=ab, B0=b (share group b, not significantly different).","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2018 (Year 1),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,>0.05,ns,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Kernel yield,t/ha,table,Table 4,3.95,3.91,1.0230179028133002,3.0,3.0,SE,,0.15,0.14,0.15,0.14,,,Biochar 40 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B40 vs B0 in 2018. Letters: B40=b, B0=b (not significantly different).","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2018 (Year 1),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,>0.05,ns,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Kernel yield,t/ha,table,Table 4,4.3,3.76,14.361702127659576,3.0,3.0,SE,,0.13,0.15,0.13,0.15,,,Biochar 10 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B10 vs B0 in 2019. Letters: B10=a, B0=bc (significantly different). Text confirms +14.4%.","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2019 (Year 2),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,<0.05,*,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Kernel yield,t/ha,table,Table 4,4.06,3.76,7.978723404255315,3.0,3.0,SE,,0.11,0.15,0.11,0.15,,,Biochar 20 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B20 vs B0 in 2019. Letters: B20=ab, B0=bc (share group b, not significantly different).","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2019 (Year 2),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,>0.05,ns,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Kernel yield,t/ha,table,Table 4,3.6,3.76,-4.255319148936162,3.0,3.0,SE,,0.12,0.15,0.12,0.15,,,Biochar 40 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B40 vs B0 in 2019. Letters: B40=c, B0=bc (B40 significantly lower). Negative effect at high biochar rate.","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2019 (Year 2),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,<0.05,*,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2022_Effects_of_Nitrogen_Application_Rate,Grain yield,kg/ha,table,Table 6,6006.38,5102.61,17.71191605864451,3.0,3.0,LSD,,,,,,,,N75 (75 kg N/ha) + straw incorporation,N0 (0 kg N/ha) + straw incorporation,low,"WARNING: This paper has NO BIOCHAR. Treatment is nitrogen fertilizer rate, not biochar. All plots received straw incorporation. Does NOT match biochar PICO criteria. Grain yield from Table 6.","Effects of Nitrogen Application Rate Under Straw Incorporation on Photosynthesis, Productivity and Nitrogen Use Efficiency in Winter Wheat","Wang J, Hussain S, Sun X, Zhang P, Javed T, Dessoky ES, Ren X, Chen X",2022,Frontiers in Plant Science,10.3389/fpls.2022.862088,Winter wheat (Xinong-979),N/A - NO BIOCHAR IN THIS STUDY,,,Lou soil (loess),7.59,semiarid temperate,,field,2 years (2017-2019),,straw incorporation (4500 kg/ha) + P2O5 150 kg/ha + K2O 60 kg/ha,2018,<0.05,c (vs d for N0),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yangling, Shaanxi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,
Wang_2022_Effects_of_Nitrogen_Application_Rate,Grain yield,kg/ha,table,Table 6,6480.0,5102.61,26.993832568038716,3.0,3.0,LSD,,,,,,,,N150 (150 kg N/ha) + straw incorporation,N0 (0 kg N/ha) + straw incorporation,low,"WARNING: This paper has NO BIOCHAR. Treatment is nitrogen fertilizer rate, not biochar. All plots received straw incorporation. Does NOT match biochar PICO criteria.","Effects of Nitrogen Application Rate Under Straw Incorporation on Photosynthesis, Productivity and Nitrogen Use Efficiency in Winter Wheat","Wang J, Hussain S, Sun X, Zhang P, Javed T, Dessoky ES, Ren X, Chen X",2022,Frontiers in Plant Science,10.3389/fpls.2022.862088,Winter wheat (Xinong-979),N/A - NO BIOCHAR IN THIS STUDY,,,Lou soil (loess),7.59,semiarid temperate,,field,2 years (2017-2019),,straw incorporation (4500 kg/ha) + P2O5 150 kg/ha + K2O 60 kg/ha,2018,<0.05,b (vs d for N0),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yangling, Shaanxi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,
Wang_2022_Effects_of_Nitrogen_Application_Rate,Grain yield,kg/ha,table,Table 6,6600.0,5102.61,29.34557020818758,3.0,3.0,LSD,,,,,,,,N225 (225 kg N/ha) + straw incorporation,N0 (0 kg N/ha) + straw incorporation,low,"WARNING: This paper has NO BIOCHAR. Treatment is nitrogen fertilizer rate, not biochar. Highest yield in 2018. Does NOT match biochar PICO criteria.","Effects of Nitrogen Application Rate Under Straw Incorporation on Photosynthesis, Productivity and Nitrogen Use Efficiency in Winter Wheat","Wang J, Hussain S, Sun X, Zhang P, Javed T, Dessoky ES, Ren X, Chen X",2022,Frontiers in Plant Science,10.3389/fpls.2022.862088,Winter wheat (Xinong-979),N/A - NO BIOCHAR IN THIS STUDY,,,Lou soil (loess),7.59,semiarid temperate,,field,2 years (2017-2019),,straw incorporation (4500 kg/ha) + P2O5 150 kg/ha + K2O 60 kg/ha,2018,<0.05,a (vs d for N0),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yangling, Shaanxi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,
Wang_2022_Effects_of_Nitrogen_Application_Rate,Grain yield,kg/ha,table,Table 6,6510.0,5102.61,27.581766978075933,3.0,3.0,LSD,,,,,,,,"N300 (300 kg N/ha, traditional rate) + straw incorporation",N0 (0 kg N/ha) + straw incorporation,low,"WARNING: This paper has NO BIOCHAR. Treatment is nitrogen fertilizer rate, not biochar. Excessive N rate - yield declined vs N225. Does NOT match biochar PICO criteria.","Effects of Nitrogen Application Rate Under Straw Incorporation on Photosynthesis, Productivity and Nitrogen Use Efficiency in Winter Wheat","Wang J, Hussain S, Sun X, Zhang P, Javed T, Dessoky ES, Ren X, Chen X",2022,Frontiers in Plant Science,10.3389/fpls.2022.862088,Winter wheat (Xinong-979),N/A - NO BIOCHAR IN THIS STUDY,,,Lou soil (loess),7.59,semiarid temperate,,field,2 years (2017-2019),,straw incorporation (4500 kg/ha) + P2O5 150 kg/ha + K2O 60 kg/ha,2018,<0.05,b (vs d for N0),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yangling, Shaanxi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,
Wang_2022_Effects_of_Nitrogen_Application_Rate,Grain yield,kg/ha,table,Table 6,5254.69,4104.16,28.033263810377758,3.0,3.0,LSD,,,,,,,,N75 (75 kg N/ha) + straw incorporation,N0 (0 kg N/ha) + straw incorporation,low,"WARNING: This paper has NO BIOCHAR. Treatment is nitrogen fertilizer rate, not biochar. Does NOT match biochar PICO criteria.","Effects of Nitrogen Application Rate Under Straw Incorporation on Photosynthesis, Productivity and Nitrogen Use Efficiency in Winter Wheat","Wang J, Hussain S, Sun X, Zhang P, Javed T, Dessoky ES, Ren X, Chen X",2022,Frontiers in Plant Science,10.3389/fpls.2022.862088,Winter wheat (Xinong-979),N/A - NO BIOCHAR IN THIS STUDY,,,Lou soil (loess),7.59,semiarid temperate,,field,2 years (2017-2019),,straw incorporation (4500 kg/ha) + P2O5 150 kg/ha + K2O 60 kg/ha,2019,<0.05,c (vs d for N0),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yangling, Shaanxi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,
Wang_2022_Effects_of_Nitrogen_Application_Rate,Grain yield,kg/ha,table,Table 6,6500.86,4104.16,58.39684612685665,3.0,3.0,LSD,,,,,,,,N150 (150 kg N/ha) + straw incorporation,N0 (0 kg N/ha) + straw incorporation,low,"WARNING: This paper has NO BIOCHAR. Treatment is nitrogen fertilizer rate, not biochar. Does NOT match biochar PICO criteria.","Effects of Nitrogen Application Rate Under Straw Incorporation on Photosynthesis, Productivity and Nitrogen Use Efficiency in Winter Wheat","Wang J, Hussain S, Sun X, Zhang P, Javed T, Dessoky ES, Ren X, Chen X",2022,Frontiers in Plant Science,10.3389/fpls.2022.862088,Winter wheat (Xinong-979),N/A - NO BIOCHAR IN THIS STUDY,,,Lou soil (loess),7.59,semiarid temperate,,field,2 years (2017-2019),,straw incorporation (4500 kg/ha) + P2O5 150 kg/ha + K2O 60 kg/ha,2019,<0.05,b (vs d for N0),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yangling, Shaanxi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,
Wang_2022_Effects_of_Nitrogen_Application_Rate,Grain yield,kg/ha,table,Table 6,6845.47,4104.16,66.7934485984952,3.0,3.0,LSD,,,,,,,,N225 (225 kg N/ha) + straw incorporation,N0 (0 kg N/ha) + straw incorporation,low,"WARNING: This paper has NO BIOCHAR. Treatment is nitrogen fertilizer rate, not biochar. Highest yield in 2019. Does NOT match biochar PICO criteria.","Effects of Nitrogen Application Rate Under Straw Incorporation on Photosynthesis, Productivity and Nitrogen Use Efficiency in Winter Wheat","Wang J, Hussain S, Sun X, Zhang P, Javed T, Dessoky ES, Ren X, Chen X",2022,Frontiers in Plant Science,10.3389/fpls.2022.862088,Winter wheat (Xinong-979),N/A - NO BIOCHAR IN THIS STUDY,,,Lou soil (loess),7.59,semiarid temperate,,field,2 years (2017-2019),,straw incorporation (4500 kg/ha) + P2O5 150 kg/ha + K2O 60 kg/ha,2019,<0.05,a (vs d for N0),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yangling, Shaanxi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,
Wang_2022_Effects_of_Nitrogen_Application_Rate,Grain yield,kg/ha,table,Table 6,6405.68,4104.16,56.07773576078906,3.0,3.0,LSD,,,,,,,,"N300 (300 kg N/ha, traditional rate) + straw incorporation",N0 (0 kg N/ha) + straw incorporation,low,"WARNING: This paper has NO BIOCHAR. Treatment is nitrogen fertilizer rate, not biochar. Excessive N rate - yield declined vs N225. Does NOT match biochar PICO criteria.","Effects of Nitrogen Application Rate Under Straw Incorporation on Photosynthesis, Productivity and Nitrogen Use Efficiency in Winter Wheat","Wang J, Hussain S, Sun X, Zhang P, Javed T, Dessoky ES, Ren X, Chen X",2022,Frontiers in Plant Science,10.3389/fpls.2022.862088,Winter wheat (Xinong-979),N/A - NO BIOCHAR IN THIS STUDY,,,Lou soil (loess),7.59,semiarid temperate,,field,2 years (2017-2019),,straw incorporation (4500 kg/ha) + P2O5 150 kg/ha + K2O 60 kg/ha,2019,<0.05,b (vs d for N0),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yangling, Shaanxi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,
Wang_2022_Effects_of_Nitrogen_Application_Rate,1000-grain weight,g,table,Table 6,36.86,34.9,5.616045845272209,3.0,3.0,LSD,,,,,,,,N225 (225 kg N/ha) + straw incorporation,N0 (0 kg N/ha) + straw incorporation,low,WARNING: NO BIOCHAR. 1000-grain weight secondary yield trait. Text confirms +4.46% increase for N225 vs N0 in 2018.,"Effects of Nitrogen Application Rate Under Straw Incorporation on Photosynthesis, Productivity and Nitrogen Use Efficiency in Winter Wheat","Wang J, Hussain S, Sun X, Zhang P, Javed T, Dessoky ES, Ren X, Chen X",2022,Frontiers in Plant Science,10.3389/fpls.2022.862088,Winter wheat (Xinong-979),N/A - NO BIOCHAR IN THIS STUDY,,,Lou soil (loess),7.59,semiarid temperate,,field,2 years (2017-2019),,straw incorporation (4500 kg/ha) + P2O5 150 kg/ha + K2O 60 kg/ha,2018,<0.05,a (vs d for N0),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yangling, Shaanxi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,
Wang_2022_Effects_of_Nitrogen_Application_Rate,1000-grain weight,g,table,Table 6,49.75,37.97,31.024493020805906,3.0,3.0,LSD,,,,,,,,N225 (225 kg N/ha) + straw incorporation,N0 (0 kg N/ha) + straw incorporation,low,WARNING: NO BIOCHAR. 1000-grain weight secondary yield trait. Text confirms +31.02% increase for N225 vs N0 in 2019.,"Effects of Nitrogen Application Rate Under Straw Incorporation on Photosynthesis, Productivity and Nitrogen Use Efficiency in Winter Wheat","Wang J, Hussain S, Sun X, Zhang P, Javed T, Dessoky ES, Ren X, Chen X",2022,Frontiers in Plant Science,10.3389/fpls.2022.862088,Winter wheat (Xinong-979),N/A - NO BIOCHAR IN THIS STUDY,,,Lou soil (loess),7.59,semiarid temperate,,field,2 years (2017-2019),,straw incorporation (4500 kg/ha) + P2O5 150 kg/ha + K2O 60 kg/ha,2019,<0.05,a (vs d for N0),,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yangling, Shaanxi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,
ZhengYu_2019_Effects_of_Biochar_and_Straw,Rice yield,kg/ha,figure,Figure 7 (estimated from figure),6400.0,5000.0,28.000000000000004,3.0,3.0,SE,,1000.0,800.0,1000.0,800.0,,,"Biochar only (C): rice straw biochar at 1500 kg/ha/year, no chemical fertilizer","No amendment control (CK): no biochar, no straw, no fertilizer",medium,"Values estimated from Figure 7. Text states C treatment increased yield by 27.8% over CK. The 27.8% from text yields ~6390 if CK=5000. Biochar applied annually at 1500 kg/ha over 5 years (2013-2018). Yield data from 2018. SE from error bars in Figure 7 (caption for Fig 1 states data are mean ± SE, n=3; same convention applies to Fig 7).",Effects of Biochar and Straw Application on the Physicochemical and Biological Properties of Paddy Soils in Northeast China,"Yu Zheng, Xiaori Han, Yuying Li, Jinfeng Yang, Na Li, Ning An",2019,Scientific Reports,10.1038/s41598-019-52978-w,Rice (Oryza sativa L. subsp. Japonica cv. Shennong 265),Rice straw,,450,Alfisol,6.05,Semi-humid temperate monsoon,China,field,,,none (biochar alone),,<0.05,*,1.5,,,,,,,,,,,,,,"Northeast China, Shenyang, South Songliao Plain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,7.5,16.2,40°48'N,123°33'E,7.5,736.0,,,
ZhengYu_2019_Effects_of_Biochar_and_Straw,Rice yield,kg/ha,figure,Figure 7 (estimated from figure),11800.0,10300.0,14.563106796116504,3.0,3.0,SE,,1200.0,1000.0,1200.0,1000.0,,,"Biochar + chemical fertilizer (CNPK): rice straw biochar at 1500 kg/ha/year + NPK (N 230, P 40, K 77 kg/ha)","Chemical fertilizer only (NPK): N 240, P 55, K 100 kg/ha, no biochar",medium,"Values estimated from Figure 7. Text states CNPK increased yield by 14.5% over NPK. Both CNPK and NPK received equal total N, P, K contents (biochar nutrient content supplemented the chemical fertilizer to match NPK treatment levels). Biochar applied annually at 1500 kg/ha over 5 years. No significant difference between CNPK and SNPK. SE estimated from error bars (Fig 1 caption: mean ± SE, n=3).",Effects of Biochar and Straw Application on the Physicochemical and Biological Properties of Paddy Soils in Northeast China,"Yu Zheng, Xiaori Han, Yuying Li, Jinfeng Yang, Na Li, Ning An",2019,Scientific Reports,10.1038/s41598-019-52978-w,Rice (Oryza sativa L. subsp. Japonica cv. Shennong 265),Rice straw,,450,Alfisol,6.05,Semi-humid temperate monsoon,China,field,,,NPK chemical fertilizer,,<0.05,*,1.5,,,,,,,,,,,,,,"Northeast China, Shenyang, South Songliao Plain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,7.5,16.2,40°48'N,123°33'E,7.5,736.0,,,
ZhengYu_2020_Effects_of_Mixed_Controlled_Release,Rice grain yield,kg/ha,figure,Figure 1 (estimated from figure),8200.0,7500.0,9.333333333333334,3.0,3.0,SD,,450.0,350.0,,,450.0,350.0,50% bare urea + 50% controlled-release urea + 7.5 t/ha rice straw biochar (MBCB),"50% bare urea + 50% controlled-release urea, no biochar (MBC)",medium,"Values estimated from bar chart Figure 1 (2015 group). Error bars are SD, n=3. Biochar applied once in first year (2015) at 7.5 t/ha.",Effects of Mixed Controlled Release Nitrogen Fertilizer with Rice Straw Biochar on Rice Yield and Nitrogen Balance in Northeast China,"Yu Zheng, Xiaori Han, Yuying Li, Shuangquan Liu, Jinghong Ji, Yuxin Tong",2020,Scientific Reports,10.1038/s41598-020-66300-6,Rice (Longjing 18),Rice straw,,450,Planosol,5.37,Temperate (cold semi-humid semi-arid monsoon),,Field,3 years (2015-2017),,Biochar + 50%BU+50%CRU vs 50%BU+50%CRU alone,2015,<0.05,significant (LSD test),7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northeast China, Heilongjiang Province",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.5,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,82.5,24.0
ZhengYu_2020_Effects_of_Mixed_Controlled_Release,Rice grain yield,kg/ha,figure,Figure 1 (estimated from figure),8900.0,8100.0,9.876543209876543,3.0,3.0,SD,,450.0,400.0,,,450.0,400.0,50% bare urea + 50% controlled-release urea + 7.5 t/ha rice straw biochar (MBCB),"50% bare urea + 50% controlled-release urea, no biochar (MBC)",medium,"Values estimated from bar chart Figure 1 (2016 group). Error bars are SD, n=3. Second year after biochar application.",Effects of Mixed Controlled Release Nitrogen Fertilizer with Rice Straw Biochar on Rice Yield and Nitrogen Balance in Northeast China,"Yu Zheng, Xiaori Han, Yuying Li, Shuangquan Liu, Jinghong Ji, Yuxin Tong",2020,Scientific Reports,10.1038/s41598-020-66300-6,Rice (Longjing 18),Rice straw,,450,Planosol,5.37,Temperate (cold semi-humid semi-arid monsoon),,Field,3 years (2015-2017),,Biochar + 50%BU+50%CRU vs 50%BU+50%CRU alone,2016,<0.05,significant (LSD test),7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northeast China, Heilongjiang Province",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.5,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,82.5,24.0
ZhengYu_2020_Effects_of_Mixed_Controlled_Release,Rice grain yield,kg/ha,figure,Figure 1 (estimated from figure),9500.0,8600.0,10.465116279069768,3.0,3.0,SD,,500.0,400.0,,,500.0,400.0,50% bare urea + 50% controlled-release urea + 7.5 t/ha rice straw biochar (MBCB),"50% bare urea + 50% controlled-release urea, no biochar (MBC)",medium,"Values estimated from bar chart Figure 1 (2017 group). Error bars are SD, n=3. Third year after biochar application.",Effects of Mixed Controlled Release Nitrogen Fertilizer with Rice Straw Biochar on Rice Yield and Nitrogen Balance in Northeast China,"Yu Zheng, Xiaori Han, Yuying Li, Shuangquan Liu, Jinghong Ji, Yuxin Tong",2020,Scientific Reports,10.1038/s41598-020-66300-6,Rice (Longjing 18),Rice straw,,450,Planosol,5.37,Temperate (cold semi-humid semi-arid monsoon),,Field,3 years (2015-2017),,Biochar + 50%BU+50%CRU vs 50%BU+50%CRU alone,2017,<0.05,significant (LSD test),7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northeast China, Heilongjiang Province",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.5,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,82.5,24.0
