paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_crop_functional_group,mod_amf_species,mod_p_fertilization,mod_n_fertilization,mod_study_type,mod_soil_type,mod_sterilized_soil,mod_time_point,mod_experiment,p_value,significance,mod_measurement_basis,mod_functional_group,mod_p_availability,mod_climate_zone,mod_year,mod_soil_salinity_dS_m,mod_soil_pH,mod_p_fertilization_level,mod_n_fertilization_level,mod_tissue,mod_community_type,mod_soil_sterilized,mod_P_fertilization,mod_note,mod_phosphorus_level,mod_country,mod_growth_duration_days,mod_organic_system,mod_crop_cultivar,mod_growth_medium,mod_duration,mod_colonization_pct,mod_crop_variety,mod_site,mod_inoculum_type,mod_inoculum_dose,mod_plant_density,mod_experiment_duration,mod_phosphorus_fertilization,mod_soil_P_mg_dm3,mod_evaluation_time,mod_location,mod_npk_dose_pct,mod_amf_strain,mod_salinity_mM_NaCl,mod_root_part,mod_plant_organ,mod_soil_P_olsen_mg_kg,mod_N_fertilization,mod_pathogen_present,mod_amf_dose_g_per_plant,mod_trichoderma_present,mod_nursery_stage,mod_measurement_age_months,mod_treatment_code,mod_trichoderma_dose,mod_sampling_time,mod_mycorrhizal_type,mod_N_status,mod_biomass_component,mod_n_experiments,mod_n_experiments_aboveground_total,mod_n_experiments_belowground_total,mod_N_fixing_species_present,mod_cultivar,mod_mycorrhizal_dependency_pct,mod_amf_dose,mod_npk_level_kg_ha,mod_p_fertilization_kg_P2O5_ha,mod_n_fertilization_kg_N_ha,mod_soil_p_available_mg_kg,mod_yeast_treatment,mod_season,mod_tomato_genotype,mod_fungal_species,mod_treatment_type,mod_duration_days,mod_days_after_planting,mod_plant_age_days,mod_population_origin_comparison,mod_donor_population_origin,mod_experiment_duration_days,mod_venue_comparison,mod_chemical_treatment,mod_chemical_concentrations_tested,mod_n_populations,mod_population_origin,mod_seedlings_per_population,mod_exudate_source,mod_spores_per_dish,mod_replicates_per_treatment,mod_incubation_temp_C,mod_measurement_days,mod_nitrogen_level,mod_nutrient_treatment,mod_heavy_metal_level,mod_water_treatment,mod_soil_P_ppm,mod_other_inoculants_in_treatment,mod_comparison_type
Regulation_of_Plant_Growth__Photosynthes_2016,Root dry weight,g,table,Table 1,0.27,0.21,28.571428571428587,12.0,12.0,SD,,0.02,0.02,,,0.02,0.02,Drought-stressed + Glomus versiforme inoculation (DS+M),"Drought-stressed, non-mycorrhizal (DS-NM)",high,"DS+M='a', DS-NM='b'. Significant AM effect on root biomass under drought. Inoculation P<0.01.","Regulation of Plant Growth, Photosynthesis, Antioxidation and Osmosis by an Arbuscular Mycorrhizal Fungus in Watermelon Seedlings under Well-Watered and Drought Conditions","Mo Y, Wang Y, Yang R, Zheng J, Liu C, Li H, Ma J, Zhang Y, Wei C, Zhang X",2016,Frontiers in Plant Science,10.3389/fpls.2016.00644,Watermelon (Citrullus lanatus var. Y34),non-legume forb,Glomus versiforme,,1/2 strength Hoagland weekly,greenhouse,1:1 autoclaved sand and peat-based compost,yes (autoclaved),,,<0.05,*,,,,not applicable (greenhouse),,,,,,,,,,,not specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drought-stressed (30±5% FC),,,
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Shoot dry weight,g/plant,table,Table 3,111.47,56.47,97.39684788383212,15.0,15.0,SD,,12.86,3.42,,,12.86,3.42,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,"M treatment vs C. Mycorrhization frequency: M=95%, C=35%. Letters indicate significant differences (SNK test p<0.05).","Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs e,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,none,
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Root dry weight,g/plant,table,Table 3,15.77,7.32,115.43715846994533,15.0,15.0,SD,,0.77,0.22,,,0.77,0.22,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,M treatment vs C.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,b vs d,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,none,
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Shoot dry weight,g/plant,table,Table 3,129.95,56.47,130.12218877279972,15.0,15.0,SD,,10.1,3.42,,,10.1,3.42,PGPR + rhizobia + AMF (PRM: BS17+PGP27+RhOF4+RhOF155+AMF consortium),No inoculation control,high,PRM treatment vs C. PRM includes bacteria and AMF; AMF effect is confounded with bacterial inoculants. Abstract reports 130% improvement for V. faba shoot DW.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs e,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17 Acinetobacter sp., PGP27 Rahnella aquatilis) + rhizobia (RhOF4 Ensifer meliloti, RhOF155 E. meliloti)",
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Root dry weight,g/plant,table,Table 3,22.21,7.32,203.41530054644807,15.0,15.0,SD,,0.33,0.22,,,0.33,0.22,PGPR + rhizobia + AMF (PRM: BS17+PGP27+RhOF4+RhOF155+AMF consortium),No inoculation control,high,PRM treatment vs C. Abstract reports 200% improvement for V. faba root DW.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs d,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Shoot dry weight,g/plant,table,Table 3,129.95,82.32,57.85957240038873,15.0,15.0,SD,,10.1,10.25,,,10.1,10.25,PGPR + rhizobia + AMF (PRM),PGPR + rhizobia without AMF (PR: BS17+PGP27+RhOF4+RhOF155),high,PRM vs PR comparison isolates AMF effect in presence of bacteria. Both treatments have same bacterial inoculants; only AMF differs.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs d,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",factorial_AMF_addition
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Root dry weight,g/plant,table,Table 3,22.21,10.8,105.64814814814814,15.0,15.0,SD,,0.33,0.55,,,0.33,0.55,PGPR + rhizobia + AMF (PRM),PGPR + rhizobia without AMF (PR),high,PRM vs PR comparison isolates AMF effect in presence of bacteria.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs c,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",factorial_AMF_addition
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Shoot dry weight,g/plant,table,Table 4,5.81,2.56,126.95312499999997,15.0,15.0,SD,,0.79,0.23,,,0.79,0.23,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,"M treatment vs C. Wheat. Mycorrhization frequency: M=93.33%, C=35%.","Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Triticum durum,C3 grass,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,b vs d,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Karim,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,none,
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Root dry weight,g/plant,table,Table 4,5.59,2.47,126.31578947368418,15.0,15.0,SD,,1.04,0.75,,,1.04,0.75,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,M treatment vs C. Wheat.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Triticum durum,C3 grass,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,b vs c,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Karim,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,none,
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Shoot dry weight,g/plant,table,Table 4,10.08,2.56,293.74999999999994,15.0,15.0,SD,,0.59,0.23,,,0.59,0.23,PGPR + rhizobia + AMF (PRM),No inoculation control,high,PRM treatment vs C. Wheat. Abstract reports ~4x increase for T. durum biomass. PRM includes bacteria + AMF.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Triticum durum,C3 grass,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs d,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Karim,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Root dry weight,g/plant,table,Table 4,8.85,2.47,258.2995951417003,15.0,15.0,SD,,0.47,0.75,,,0.47,0.75,PGPR + rhizobia + AMF (PRM),No inoculation control,high,PRM treatment vs C. Wheat.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Triticum durum,C3 grass,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs c,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Karim,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Shoot dry weight,g/plant,table,Table 4,10.08,6.43,56.765163297045106,15.0,15.0,SD,,0.59,0.26,,,0.59,0.26,PGPR + rhizobia + AMF (PRM),PGPR + rhizobia without AMF (PR),high,PRM vs PR comparison isolates AMF effect in presence of bacteria. Wheat.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Triticum durum,C3 grass,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs b,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Karim,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",factorial_AMF_addition
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Root dry weight,g/plant,table,Table 4,8.85,6.9,28.260869565217376,15.0,15.0,SD,,0.47,0.71,,,0.47,0.71,PGPR + rhizobia + AMF (PRM),PGPR + rhizobia without AMF (PR),high,PRM vs PR comparison isolates AMF effect in presence of bacteria. Wheat.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Triticum durum,C3 grass,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs b,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Karim,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",factorial_AMF_addition
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Pod number,x10^4 per ha,table,Table 5,222.5,105.0,111.90476190476191,15.0,15.0,SD,,15.0,6.4,,,15.0,6.4,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,M treatment vs C. Faba bean pod number. Text reports 157% increase over control for M (including pod weight increase).,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,b vs e,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,none,
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Pod weight,kg/ha,table,Table 5,17625.0,6857.5,157.01786365293475,15.0,15.0,SD,,1587.1,370.1,,,1587.1,370.1,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,M treatment vs C. Faba bean green pod weight (grain yield proxy). Table 5 reports 'Increase pod weight over control' as 157% for M.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,b vs d,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,none,
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Pod number,x10^4 per ha,table,Table 5,270.0,105.0,157.14285714285714,15.0,15.0,SD,,8.1,6.4,,,8.1,6.4,PGPR + rhizobia + AMF (PRM),No inoculation control,high,PRM treatment vs C. Faba bean pod number. Abstract reports 270 x 10^4 pods/ha for PRM.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs e,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Pod weight,kg/ha,table,Table 5,30737.5,6857.5,348.23186292380603,15.0,15.0,SD,,1526.2,370.1,,,1526.2,370.1,PGPR + rhizobia + AMF (PRM),No inoculation control,high,PRM treatment vs C. Faba bean pod weight. Abstract reports 30737.5 kg/ha. Table 5 reports 348% increase.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs d,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Pod number,x10^4 per ha,table,Table 5,270.0,142.5,89.47368421052632,15.0,15.0,SD,,8.1,9.5,,,8.1,9.5,PGPR + rhizobia + AMF (PRM),PGPR + rhizobia without AMF (PR),high,PRM vs PR comparison isolates AMF effect. Faba bean pod number.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs c,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",factorial_AMF_addition
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Pod weight,kg/ha,table,Table 5,30737.5,12837.5,139.43524829600779,15.0,15.0,SD,,1526.2,1624.8,,,1526.2,1624.8,PGPR + rhizobia + AMF (PRM),PGPR + rhizobia without AMF (PR),high,PRM vs PR comparison isolates AMF effect. Faba bean pod weight.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Vicia faba,legume,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs c,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Aguadulce,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",factorial_AMF_addition
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Spike dry weight,kg/ha,table,Table 5,5504.0,4344.0,26.703499079189687,15.0,15.0,SD,,1691.1,741.0,,,1691.1,741.0,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,"M treatment vs C. Wheat spike weight. Letter grouping 'bc' overlaps with 'c', suggesting non-significant difference. Table 5 reports 26% increase.","Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Triticum durum,C3 grass,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,ns,bc vs c,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Karim,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,none,
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Spike dry weight,kg/ha,table,Table 5,10560.0,4344.0,143.0939226519337,15.0,15.0,SD,,678.8,741.0,,,678.8,741.0,PGPR + rhizobia + AMF (PRM),No inoculation control,high,PRM treatment vs C. Wheat spike weight. Abstract reports 10560 kg/ha. Table 5 reports 143% increase.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Triticum durum,C3 grass,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs c,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Karim,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",
Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,Spike dry weight,kg/ha,table,Table 5,10560.0,7008.0,50.68493150684932,15.0,15.0,SD,,678.8,514.0,,,678.8,514.0,PGPR + rhizobia + AMF (PRM),PGPR + rhizobia without AMF (PR),high,PRM vs PR comparison isolates AMF effect. Wheat spike weight. Text reports 61% increase for wheat with R and PR treatments.,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Triticum durum,C3 grass,"Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)",,,field,"sandy-silty, calcareous",no,,,<0.05,a vs b,,,,Mediterranean semi-arid,,,8.12,,,,,,,,,,,,,,,,Karim,,,,,,,,,"Marrakesh, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,"PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)",factorial_AMF_addition
