paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_type,mod_crop_species,mod_region,mod_climate_zone,mod_study_duration,mod_organic_certification_status,mod_experiment_type,mod_irrigation,mod_soil_type,mod_original_source,p_value,significance,mod_study_duration_years,mod_cropping_system,mod_variety,mod_year_of_harvest,mod_locations,mod_design,mod_rice_cultivars,mod_wheat_cultivars,mod_country,mod_year_of_observation,mod_data_source,mod_system_comparison,mod_metric,mod_OA_area_ha,mod_CA_area_ha,mod_total_regions,mod_OA_CA_ratio,mod_control_crop_species,mod_N_input_treatment_kg_ha,mod_N_input_control_kg_ha,mod_same_crop,mod_wheat_cultivar,mod_tillage_treatment,mod_org_product_type,mod_conv_product_type,mod_org_years_grown,mod_conv_years_grown,mod_replicates_per_year,mod_cycle,mod_organic_certification,mod_cultivar,mod_companion_crop,mod_location,mod_experimental_design,mod_plot_size_m2,mod_plant_population_maize,mod_plant_population_bean,mod_years_since_conversion,mod_site,mod_fertilization_intensity,mod_cross,mod_subpopulation,mod_cultivation_site,mod_station,mod_region_country,mod_number_of_localities,mod_fertilizer_type,mod_study_phase,mod_system_type,mod_planting_density,mod_shade_canopy_pct,mod_crop_role,mod_study_period,mod_analysis,mod_comparison_type,mod_n_organic_sites,mod_n_conv_sites,mod_note,mod_altitude_m,mod_precipitation_mm,mod_evapotranspiration_mm,mod_study_duration_years_organic,mod_study_duration_years_conv,mod_organic_period,mod_conv_period,mod_study_duration_days,mod_amendment_rate_t_ha,mod_amendment_source,mod_organic_area_share_pct,mod_yield_modifier,mod_farm_type,mod_soil_quality_SQR,mod_cropland_pct,mod_cereals_pct_cropland,mod_livestock_density_LU_ha,mod_grass_clover_pct_cropland,mod_cultivar_type,mod_plant_density,mod_elevation_m,mod_year,mod_rotation,mod_green_manure_for_organic,mod_hybrid_note,mod_green_manure_N_kg_ha,mod_experiment_name,mod_milling_fraction,mod_row_width_cm,mod_N_fertilizer_kg_ha,mod_harvest_product,mod_tillage_system,mod_tillage_depth,mod_green_manure_treatment,mod_elevation,mod_pH,mod_Corg,mod_harvest_year,mod_soil_pH,mod_organic_N_level_pct,mod_years,mod_cultivar_class,mod_rotation_established,mod_conventional_intensity,mod_conventional_N_rate_kg_ha,mod_organic_preceding_crop,mod_conventional_preceding_crop,mod_vermicompost_type,mod_application_rate_t_ha,mod_cropping_sequence,mod_effect_type,mod_NPK_dose_kg_ha,mod_organic_amendment,mod_season,mod_basal_NPK_applied,mod_region_or_country,mod_original_study,mod_oxygenation_method,mod_organic_input_count,mod_organic_inputs
LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Grain yield,kg/ha,table,Table 3,6632.0,6162.0,7.6273937033430705,3.0,3.0,SE,668.1,668.1,668.1,668.1,668.1,,,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 7% difference.",Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,cereal,maize,"Viçosa, Minas Gerais, Brazil",tropical,,organic-principles,field trial,rainfed,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL 25 x AG 4051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid combination,55000 plants/ha,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Grain yield,kg/ha,table,Table 3,6201.0,6364.0,-2.561282212445003,3.0,3.0,SE,668.1,668.1,668.1,668.1,668.1,,,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -2% difference.",Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,cereal,maize,"Viçosa, Minas Gerais, Brazil",tropical,,organic-principles,field trial,rainfed,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL 30 x AG 4051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid combination,55000 plants/ha,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Grain yield,kg/ha,table,Table 3,5537.0,6202.0,-10.72234762979684,3.0,3.0,SE,668.1,668.1,668.1,668.1,668.1,,,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Control cultivar. Paper reports -11% difference.",Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,cereal,maize,"Viçosa, Minas Gerais, Brazil",tropical,,organic-principles,field trial,rainfed,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control (open pollinated variety),55000 plants/ha,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Grain yield,kg/ha,table,Table 3,5007.0,5507.0,-9.079353550027237,3.0,3.0,SE,668.1,668.1,668.1,668.1,668.1,,,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Control cultivar. Paper reports -9% difference.",Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,cereal,maize,"Viçosa, Minas Gerais, Brazil",tropical,,organic-principles,field trial,rainfed,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D 170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control (three-way hybrid),55000 plants/ha,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Grain yield,kg/ha,table,Table 3,8114.0,5952.0,36.32392473118279,3.0,3.0,SE,668.1,668.1,668.1,668.1,668.1,,,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Control cultivar. Most productive control in organic system. Paper reports 36% difference.",Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,cereal,maize,"Viçosa, Minas Gerais, Brazil",tropical,,organic-principles,field trial,rainfed,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG 1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control (two-way hybrid),55000 plants/ha,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Grain yield,kg/ha,table,Table 3,4645.0,4406.0,5.424421243758512,3.0,3.0,SE,668.1,668.1,668.1,668.1,668.1,,,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Control cultivar. Paper reports 5% difference.",Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,cereal,maize,"Viçosa, Minas Gerais, Brazil",tropical,,organic-principles,field trial,rainfed,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BR 106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,55000 plants/ha,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Grain yield,kg/ha,table,Table 3,4579.0,5465.0,-16.212259835315646,3.0,3.0,SE,668.1,668.1,668.1,668.1,668.1,,,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Control cultivar. Paper reports -16% difference.",Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,cereal,maize,"Viçosa, Minas Gerais, Brazil",tropical,,organic-principles,field trial,rainfed,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BR 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,55000 plants/ha,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Grain yield,kg/ha,table,Table 3,4823.0,4795.0,0.583941605839416,3.0,3.0,SE,668.1,668.1,668.1,668.1,668.1,,,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Control cultivar. Paper reports 0.6% difference.",Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,cereal,maize,"Viçosa, Minas Gerais, Brazil",tropical,,organic-principles,field trial,rainfed,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UFVM 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,55000 plants/ha,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Grain yield dry matter,t/ha,table,Table 3,3.4,5.8,-41.37931034482759,3.0,3.0,,,,,,,,,"Organic system (30 kg N/P2O5/K2O as organic fertiliser, mechanical weed control, hybrid Carlos)","Conventional system (124 kg N + 96 kg P2O5/K2O as chemical fertiliser, chemical+mechanical weed control, hybrid Ketil)",high,"Different sunflower hybrids used in 2002 (Carlos=organic, Ketil=conventional). No SE/SD reported; only significance levels from RCBD with 3 replicates.",Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,<0.05,*,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,sugar beet-common wheat-sunflower-pigeon bean-durum wheat,"none (first year, clover not yet established)",Different hybrids: Carlos (organic) vs Ketil (conventional),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Crop residue dry matter,t/ha,table,Table 3,5.6,8.2,-31.70731707317073,3.0,3.0,,,,,,,,,"Organic system (30 kg N/P2O5/K2O as organic fertiliser, mechanical weed control)","Conventional system (124 kg N + 96 kg P2O5/K2O as chemical fertiliser, chemical+mechanical weed control)",high,Different hybrids used in 2002. No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,<0.05,*,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Total dry matter,t/ha,table,Table 3,9.0,14.0,-35.714285714285715,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,<0.05,*,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,1000 seeds weight,g,table,Table 3,44.6,60.6,-26.4026402640264,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,<0.01,**,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Grain yield dry matter,t/ha,table,Table 3,1.9,2.3,-17.391304347826082,3.0,3.0,,,,,,,,,"Organic system (30 kg N/P2O5/K2O as organic fertiliser, mechanical weed control, green manure clover ~161 kg N/ha, hybrid Carlos)","Conventional system (124 kg N + 96 kg P2O5/K2O as chemical fertiliser, chemical+mechanical weed control, hybrid Carlos)",high,Same hybrid (Carlos) in both systems in 2003. Green manure supplied ~161 kg N/ha. No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,sugar beet-common wheat-sunflower-pigeon bean-durum wheat,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Crop residue dry matter,t/ha,table,Table 3,3.6,4.0,-9.999999999999998,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Total dry matter,t/ha,table,Table 3,5.5,6.3,-12.698412698412694,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,1000 seeds weight,g,table,Table 3,31.9,39.1,-18.414322250639394,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Grain yield dry matter,t/ha,table,Table 3,2.2,3.9,-43.589743589743584,3.0,3.0,,,,,,,,,"Organic system (30 kg N/P2O5/K2O as organic fertiliser, mechanical weed control, green manure clover ~38 kg N/ha, hybrid Carlos)","Conventional system (124 kg N + 96 kg P2O5/K2O as chemical fertiliser, chemical+mechanical weed control, hybrid Carlos)",high,Same hybrid (Carlos) in both systems. Green manure supplied only ~38 kg N/ha in 2004 (much lower than 2003's 161 kg N/ha). No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,<0.01,**,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,sugar beet-common wheat-sunflower-pigeon bean-durum wheat,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Crop residue dry matter,t/ha,table,Table 3,3.5,5.9,-40.67796610169492,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,<0.05,*,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Total dry matter,t/ha,table,Table 3,5.7,9.7,-41.23711340206185,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,<0.05,*,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,1000 seeds weight,g,table,Table 3,41.0,54.5,-24.770642201834864,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Fatty acid C16:0 (palmitic acid),g/g total fatty acids,table,Table 4,6.0,5.9,1.6949152542372818,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Fatty acid C18:0 (stearic acid),g/g total fatty acids,table,Table 4,4.0,2.6,53.84615384615385,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Fatty acid C18:1 (oleic acid),g/g total fatty acids,table,Table 4,32.5,29.8,9.060402684563757,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Fatty acid C18:2 (linoleic acid),g/g total fatty acids,table,Table 4,55.9,60.3,-7.296849087893861,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Fatty acid C18:3 (linolenic acid),g/g total fatty acids,table,Table 4,1.6,1.3,23.076923076923077,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Fatty acid C16:0 (palmitic acid),g/g total fatty acids,table,Table 4,6.0,5.6,7.1428571428571495,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Fatty acid C18:0 (stearic acid),g/g total fatty acids,table,Table 4,3.2,3.2,0.0,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarcoMazzoncini_2006_Sunflower_under_conventional_and_organic,Fatty acid C18:1 (oleic acid),g/g total fatty acids,table,Table 4,28.9,39.8,-27.38693467336683,3.0,3.0,,,,,,,,,Organic system,Conventional system,high,No variance values reported.,Sunflower under conventional and organic farming systems: results from a long term experiment in Central Italy,"Mazzoncini M, Bàrberi P, Belloni P, Cerrai D, Antichi D",2006,Aspects of Applied Biology,,oilseed,sunflower,"Central Italy (Tuscany, Pisa)",Mediterranean,,organic-principles,long-term trial,rainfed,loamy,,,ns,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
